ID,longitude_predicted,latitude_predicted
467,-3.94055,51.32558
468,-1.3969,50.88489000000001
469,113.81233,22.10818
470,125.95303,36.63842
471,139.68347,35.46922
472,18.6597,54.37931999999999
473,23.60818,37.95947
474,-46.29806,-23.95985
475,29.316540000000003,40.6871
476,11.86671,57.68945
477,103.89414,1.2644
478,4.22226,51.27476
479,3.21125,51.32101
480,-76.53535,39.24164
481,0.34154,51.46256
482,23.60573,37.9591
483,8.560130000000001,53.57535
484,-0.6684399999999999,54.66069
485,12.99686,55.61719
486,3.21282,51.32456
487,-106.60395,19.97147
488,8.55064,53.57727
489,7.2009300000000005,53.33566
490,4.42176,51.88024
491,7.80508,53.92161
492,8.885,44.40589
493,9.1033,39.21007
494,-0.32219000000000003,39.45695
495,-122.34136,37.71859
496,-3.03494,50.49895
497,4.21617,51.27531
498,-2.71911,51.492
499,135.25273,34.68688
500,10.30365,43.57901
501,18.65507,54.38053000000001
502,12.8328,55.85554000000001
503,7.16219,53.33461
504,3.22719,51.31398
505,-3.81816,43.44193
506,114.17752,-29.96402
507,3.23908,51.29922
508,3.21576,51.31235
509,-76.57715999999998,39.24919000000001
510,6.05508,53.621
511,-2.71841,51.49764
512,-2.71841,51.49764
513,8.55257,53.57546
514,12.99928,55.62335
515,-93.93998,29.85963
516,8.55713,53.5761
517,4.2343,51.2616
518,10.30568,43.57884
519,-80.47253,31.96726
520,3.2378,51.30121
521,-110.32727,24.27431
522,-122.41438,47.26763
523,3.22,51.34442
524,9.94526,53.51302
525,4.21245,51.27049
526,3.23023,51.3088
527,4.22144,51.28038
528,0.74128,50.694
529,153.09583,-27.447840000000006
530,120.56611,-14.27306
531,2.17506,41.36382
532,29.46603,40.71467
533,10.85941,53.94685
534,146.83507,-19.25026
535,115.74727,-32.04742
536,173.23461,-41.159
537,-5.3933300000000015,36.03155
538,153.16483,-27.37936
539,-123.7009,48.2212
540,10.23017,43.30946
541,141.62854,41.60346
542,-8.73353,43.80808
543,-8.86518,38.51058
544,-2.82444,50.59925
545,1.96597,52.20735
546,3.24153,51.29665
547,77.63529,7.5270800000000015
548,13.39172,38.15521
549,2.184,51.75536
550,10.1964,43.36971
551,10.24866,43.40439
552,3.83462,51.34725
553,-4.3094199999999985,51.21513
554,-0.603,49.71675
555,103.88795,1.27243
556,-3.16252,50.61576
557,12.28788,54.5421
558,2.63028,51.47794
559,1.96836,52.76579
560,-4.83062,50.95966
561,2.29274,52.57906
562,4.62125,53.46337
563,-0.10263,39.59988
564,-2.18448,43.58088
565,10.15422,43.33458
566,2.11407,52.3317
567,140.39711,34.80783
568,-3.79598,51.33739
569,9.7713,54.3524
570,-76.2365,39.26162
571,-4.09088,50.10682
572,1.14721,50.58367
573,11.11447,54.07036
574,4.3312,51.32602
575,10.15415,43.27122
576,10.15593,43.38948
577,0.88881,53.15065
578,9.10824,39.21182
579,16.22002,55.8869
580,-16.53727,25.1216
581,-74.54741999999997,38.73471
582,-75.0905,38.89853
583,-118.17106,33.4746
584,-4.847169999999998,36.05338
585,-1.1402,55.00954
586,-46.29808,-23.95985
587,-79.46935,8.897780000000003
588,29.48062,40.72223
589,151.02007,-34.41214
590,9.10331,39.21007
591,6.05363,53.62838000000001
592,-66.55294,19.01289
593,-76.21828000000002,39.31323
594,-0.9281,49.53333
595,121.39606,25.16049
596,13.36734,38.12563
597,144.90399,-37.84189
598,-79.47938,8.89442
599,2.69721,51.45936
600,-79.53289000000002,8.81705
601,7.8051,53.92164
602,113.79193,22.16148
603,135.25271999999998,34.68692
604,18.65507,54.38054
605,126.8272,36.97882
606,-79.55167,8.83644
607,129.00037,35.05065
608,3.22,51.34442
609,9.94523,53.51300000000001
610,4.21246,51.27051
611,4.221430000000002,51.28037
612,3.2303,51.30882
613,153.09583,-27.44783
614,29.46602,40.71467
615,-1.20708,50.32543
616,12.34156,54.60483000000001
617,10.85941,53.94684
618,146.8351,-19.25023
619,115.74727,-32.04741
620,2.17505,41.36381
621,173.23515,-41.15945
622,153.16484,-27.37936
623,-8.86518,38.51055
624,3.24148,51.29665
625,13.3917,38.15527
626,103.88823,1.27235
627,23.60818,37.9595
628,153.29127,-26.729940000000006
629,-1.3969,50.88489000000001
630,139.68347,35.46918
631,18.6597,54.37931
632,22.95339,59.82107
633,103.89414,1.26442
634,11.86671,57.68946
635,29.47656,40.72274
636,3.21125,51.32101
637,4.22227,51.27476
638,-76.53531,39.24162000000001
639,0.34153,51.46256
640,23.6058,37.95908
641,3.23331,51.30525
642,8.91483,44.4075
643,8.560130000000001,53.57536
644,12.99685,55.61722
645,4.45849,51.89046
646,8.55066,53.57728
647,13.735729999999998,45.55134
648,7.20096,53.33568
649,3.21281,51.32456
650,5.45633,53.65936
651,4.42177,51.88024
652,77.58491,7.564210000000001
653,4.21615,51.27529000000001
654,-8.867410000000003,38.51158
655,15.91595,38.47387
656,10.18427,43.36578
657,8.885010000000003,44.40598
658,-122.34131,37.71865
659,9.10824,39.21181
660,-0.32219000000000003,39.45696
661,125.96888,36.69965
662,1.21432,50.62487
663,-2.71911,51.492
664,10.30367,43.57901
665,2.66324,51.51727
666,-71.41918000000003,41.27512
667,-3.81818,43.4419
668,7.1622,53.33462
669,-4.18533,51.26517
670,12.83278,55.85552
671,3.23906,51.2992
672,-123.59151,48.21855
673,-76.57712,39.24918
674,-122.92329,49.18265
675,3.22719,51.31397
676,-106.68916000000002,20.02445
677,0.66932,50.6707
678,-75.08789,38.84106
679,3.21577,51.31238
680,-8.793569999999999,43.80881
681,-2.71842,51.49759
682,-2.71842,51.49759
683,12.99928,55.62335
684,8.55258,53.57546
685,-93.94005,29.8596
686,4.2343199999999985,51.26163
687,10.30562,43.57879000000001
688,-80.47253,31.96721
689,140.32388999999998,34.81057
690,2.297,52.5829
691,141.75236,41.60528
692,-3.94305,51.33022
693,120.48585,-14.33739
694,-0.14015999999999998,39.60323
695,9.72357,54.32855
696,-0.7663300000000001,54.72075
697,0.92024,53.13127
698,3.2378400000000003,51.30123
699,2.1251,52.33241
700,-16.594089999999998,25.02422
701,8.55713,53.576130000000006
702,-16.70129,24.20153
703,15.14252,55.54711
704,-118.15039,33.422470000000004
705,-2.90833,50.54176
706,-3.79906,51.34016
707,16.348979999999994,55.9305
708,4.33466,51.32552
709,4.5528,53.39762
710,-4.7378,36.06686
711,1.96685,52.2257
712,-2.20868,43.61105
713,2.0605,52.70821
714,10.20624,43.26282
715,10.15205,43.39583
716,-3.01896,50.52574
717,-122.41437,47.26765
718,2.17468,51.7421
719,-5.45011,36.00476
720,3.73243,51.37652
721,-4.22366,50.08424
722,-43.68537,-23.80162
723,-4.3877,51.17518
724,-4.87402,50.93502
725,11.27509,54.13302
726,-74.44175,38.70007
727,10.25905,43.41447
728,10.1596,43.25785
729,10.12043,43.2602
730,-3.1854,50.61449
731,-0.64687,49.72225
732,-76.22501,38.12282
733,144.90399,-37.84187
734,126.82719,36.97879
735,153.23647,-26.77373
736,153.29082,-26.73012
737,-46.29803,-23.95986
738,151.01987,-34.41223
739,-0.92815,49.53338
740,29.47656,40.72275
741,-66.59578,19.06002
742,-8.86738,38.5116
743,114.13468,-29.88677
744,146.83508,-19.25026
745,-1.24493,50.3256
746,114.36329,21.76095
747,13.735779999999998,45.55135
748,-79.5515,8.83647
749,129.00036,35.05066
750,29.46603,40.71467
751,115.74726,-32.04741
752,-79.46943,8.89765
753,120.42021,-14.39008
754,8.91483,44.4075
755,55.99786,26.29322
756,-3.79936,51.34075
757,141.85946,41.61063
758,-71.41852,41.22675
759,-93.94005,29.8596
760,4.33465,51.32552
761,-122.41445,47.26761
762,9.94526,53.51301
763,3.21999,51.34442
764,4.21248,51.27051
765,3.23035,51.30882
766,4.221430000000002,51.28035
767,153.09583,-27.44782
768,13.36733,38.12563
769,10.85939,53.94685
770,-0.8485799999999999,54.76986
771,121.39606,25.16046
772,173.23496,-41.15926
773,2.17505,41.36381
774,153.16483,-27.37936
775,24.59591,37.92892
776,23.60817,37.95952
777,-8.86513,38.51062
778,3.24152,51.29663
779,103.88862,1.27217
780,13.39175,38.1553
781,-1.3969,50.88489000000001
782,139.68345,35.46923
783,11.86672,57.68945
784,18.65969,54.37931
785,22.95338,59.82107
786,-79.47936,8.8944
787,103.89415,1.26441
788,3.21125,51.32104
789,2.69787,51.45974
790,4.22226,51.27476
791,0.34153,51.46256
792,23.60568,37.95907
793,-76.53535,39.24161
794,3.23332,51.30526
795,8.560130000000001,53.57536
796,12.99685,55.61722
797,4.458469999999998,51.89046
798,0.59668,50.64602
799,8.55064,53.57727
800,3.21279,51.32455
801,7.20095,53.33566999999999
802,-79.43932,8.78808
803,4.42176,51.88025
804,7.8052199999999985,53.92167
805,29.48062,40.72222
806,113.79959,22.24871
807,-0.32219000000000003,39.45695
808,9.10331,39.2101
809,-122.34101,37.71866
810,9.10824,39.21182
811,125.9912,36.75548
812,-0.99414,54.91595
813,2.29882,52.58843
814,2.10721,52.6311
815,2.69293,51.56285
816,135.25268,34.6869
817,10.30365,43.57902
818,-2.71909,51.49199
819,8.884960000000003,44.40595
820,18.65507,54.38054
821,12.8328,55.85552
822,-76.57714,39.24919000000001
823,7.162210000000001,53.33462
824,11.44343,54.1958
825,-16.62442,24.29096
826,3.23906,51.29921
827,-3.81816,43.4419
828,140.25933,34.81095
829,-122.9233,49.18265
830,5.3364400000000005,53.63883000000001
831,10.16457,43.40328
832,-8.85092,43.80972
833,-75.05553,38.79184
834,3.22718,51.31398
835,-2.71842,51.49763
836,-2.71842,51.49763
837,3.21577,51.31238
838,77.53005,7.6075300000000015
839,8.552589999999999,53.575480000000006
840,4.5075699999999985,53.31887
841,10.1726,43.36059
842,-0.69495,49.7308
843,4.2343199999999985,51.26162
844,10.30561,43.5788
845,12.99928,55.62335
846,-80.47251,31.96717
847,-106.77164,20.0765
848,4.2161800000000005,51.2753
849,9.69707,54.29643000000001
850,-0.17969000000000002,39.61191
851,-4.25433,51.24100000000001
852,2.12638,52.34119000000001
853,-16.65883,24.9242
854,10.1073,43.26365
855,10.08835,43.18249
856,0.95488,53.11101
857,-43.58945,-23.77812
858,1.29096,50.6708
859,3.23782,51.30125
860,-110.32728,24.27432
861,-123.46939,48.18578
862,8.55715,53.57611
863,-74.32974,38.66409
864,15.28602,55.6009
865,-8.1415,36.48445
866,-118.12515,33.369040000000005
867,16.48487,55.97633
868,-2.99684,50.47744
869,-4.61568,36.0839
870,1.96593,52.25113
871,-2.99926,50.54547
872,3.67922,51.43695
873,-4.47092,51.13296
874,15.9159,38.4739
875,1.22063,53.28425
876,-5.5266,35.97906
877,10.24664,43.41737
878,-2.22711,43.64993
879,10.18284,43.21284
880,-4.36339,50.06083
881,-3.13974,50.60567
882,-4.92148,50.90967
883,2.1621,51.72898
884,-3.94098,51.33648
885,24.59252,37.90429
886,-79.55151,8.83644
887,2.69803,51.45936
888,13.73574,45.55133
889,-1.28187,50.32523
890,8.91483,44.4075
891,14.355620000000002,55.15741
892,-3.7996,51.33945
893,29.47655,40.72275
894,-46.29805,-23.95986
895,-79.47939000000002,8.89441
896,22.95338,59.82107
897,9.10331,39.21008
898,4.33465,51.32554
899,-0.92841,49.53398
900,129.00035,35.05066
901,-74.24734000000002,38.63549
902,13.36736,38.12563
903,-79.4694,8.897730000000003
904,3.21118,51.32105
905,29.48063,40.72223
906,-79.4915,8.83427
907,-122.34104,37.71867
908,-0.3222,39.45695
909,-2.71913,51.492
910,135.25273,34.6869
911,10.30365,43.57904
912,18.65507,54.38054
913,12.83279,55.85553
914,7.16218,53.3346
915,8.885019999999997,44.40599
916,-3.81815,43.4419
917,3.23907,51.29923
918,-122.92329,49.18265
919,-76.57715,39.24919000000001
920,3.2272,51.31398
921,-2.71841,51.49762
922,-2.71841,51.49762
923,3.21581,51.31239
924,8.55258,53.57549
925,12.99927,55.62335
926,-93.94005,29.85958
927,4.2343,51.2616
928,10.3056,43.57879000000001
929,-80.47251999999997,31.96715
930,3.23783,51.30121
931,8.557160000000001,53.57611
932,-122.41437,47.26763
933,9.94525,53.51301
934,4.21243,51.2705
935,3.2303,51.30878
936,4.22144,51.28038
937,-43.50638,-23.7603
938,153.09583999999995,-27.44783
939,29.46602,40.71466
940,3.22,51.34443
941,115.74727,-32.0474
942,10.85939,53.94683000000001
943,23.60818,37.9595
944,146.83508999999995,-19.25027
945,121.39606,25.16048
946,2.71856,51.60632
947,173.23484,-41.15898
948,153.16485,-27.37937
949,-8.86514,38.51057
950,3.2415,51.29665
951,2.1750700000000003,41.36384
952,103.88832,1.27255
953,13.39216,38.15542
954,15.91594,38.47386
955,153.29271,-26.72808
956,-1.3969,50.8849
957,139.68343000000002,35.46922
958,18.65969,54.37931
959,11.86672,57.68944000000001
960,103.89417,1.2645
961,-71.41695,41.16587
962,-8.904110000000003,43.80649
963,4.2222800000000005,51.27477
964,-0.91452,54.871930000000006
965,-76.53541,39.24161
966,0.34154,51.46258
967,23.60573,37.95912
968,3.2333,51.30526
969,8.560130000000001,53.57536
970,2.13587,51.71449000000001
971,4.458469999999998,51.89045
972,12.99685,55.61722
973,8.55065,53.57727
974,-4.49766,36.09837
975,3.21281,51.32457
976,-0.94758,54.82781
977,-106.84953,20.12599
978,9.63913,54.28187
979,7.20095,53.33566999999999
980,-8.259160000000001,36.51699
981,4.42176,51.88025
982,7.80513,53.92171999999999
983,0.52352,50.62142
984,113.79523,22.33252
985,77.47874,7.64797
986,126.01968,36.80853
987,4.46893,53.24258
988,4.21622,51.27535
989,2.12406,52.35496
990,140.25311000000002,34.81485
991,-4.322,51.20333
992,-0.20822,39.63592
993,0.98693,53.09299
994,-118.10115,33.31769
995,1.35691,50.71587
996,10.05947,43.26267
997,10.15653,43.16389
998,10.1795,43.40748
999,9.10825,39.21181
1000,-75.00219,38.76397
1001,-4.49886,50.03798
1002,-123.37155,48.17216
1003,-16.723329999999994,24.82706
1004,-5.60637,35.9502
1005,1.96712,52.27728
1006,-2.98234,50.56273
1007,-16.55544,24.38229
1008,-8.867360000000003,38.51164
1009,3.60942,51.43395
1010,11.61193,54.25758
1011,15.42102,55.65599
1012,-4.5308199999999985,51.09964
1013,1.28184,53.22068
1014,10.16228,43.35398
1015,10.22415,43.39242
1016,-2.24122,43.68721
1017,-3.93665,51.34098
1018,10.05615,43.10252
1019,-3.08376,50.41545
1020,-3.08134,50.60759
1021,-4.96755,50.88685
1022,2.3027900000000003,52.59577
1023,16.61435,56.02358
1024,-0.74428,49.74158
1025,2.12859,52.55061
1026,5.2184599999999985,53.61717
1027,-122.41437,47.26764
1028,-79.48973000000002,8.88766
1029,-79.47936999999997,8.89442
1030,153.23525,-26.77322
1031,24.57659,37.77343
1032,135.25273,34.68692
1033,121.39603,25.16049
1034,2.72943,51.63532
1035,29.47658,40.72275
1036,2.69883,51.45972
1037,146.83508,-19.25027
1038,-66.70196999999999,19.17468
1039,-43.4393,-23.73772
1040,7.8052800000000016,53.92163000000001
1041,29.48062,40.72223
1042,8.88499,44.40598
1043,4.21241,51.27051
1044,29.466040000000003,40.71468
1045,153.29342,-26.72833
1046,113.76667,22.39661
1047,-46.29804,-23.95987
1048,22.95337,59.82106
1049,4.22227,51.27478
1050,3.21124,51.32103
1051,-1.3540299999999998,50.31395
1052,0.34156,51.46256
1053,-9.13229,41.67216
1054,23.60572,37.95912
1055,3.23333,51.30526
1056,-76.53535,39.24158
1057,8.560130000000001,53.57536999999999
1058,12.99685,55.61722
1059,4.45849,51.89045
1060,8.55066,53.57727
1061,3.21281,51.32456
1062,13.73577,45.55137
1063,7.20095,53.33566999999999
1064,8.91483,44.4075
1065,4.42176,51.88025
1066,-8.86737,38.51164
1067,9.1033,39.21008
1068,-122.34104,37.71866
1069,10.30365,43.57901
1070,-2.71913,51.49199
1071,18.65507,54.38054
